Afghanistan,0 to 15,0 to 15,35.49574
Afghanistan,0 to 15,15 to 25,8.47065
Afghanistan,0 to 15,25 to 45,16.06523
Afghanistan,0 to 15,45 to 65,12.29897
Afghanistan,0 to 15,65+,7.61266
Afghanistan,15 to 25,0 to 15,6.914440000000001
Afghanistan,15 to 25,15 to 25,19.00847
Afghanistan,15 to 25,25 to 45,8.42337
Afghanistan,15 to 25,45 to 65,8.301029999999999
Afghanistan,15 to 25,65+,3.1951599999999996
Afghanistan,25 to 45,0 to 15,15.19229
Afghanistan,25 to 45,15 to 25,9.60437
Afghanistan,25 to 45,25 to 45,21.707970000000003
Afghanistan,25 to 45,45 to 65,12.543660000000001
Afghanistan,25 to 45,65+,4.9564699999999995
Afghanistan,45 to 65,0 to 15,7.141359999999999
Afghanistan,45 to 65,15 to 25,4.667479999999999
Afghanistan,45 to 65,25 to 45,9.17043
Afghanistan,45 to 65,45 to 65,7.675339999999999
Afghanistan,45 to 65,65+,2.52643
Afghanistan,65+,0 to 15,2.16256
Afghanistan,65+,15 to 25,0.6723399999999999
Afghanistan,65+,25 to 45,1.0949900000000001
Afghanistan,65+,45 to 65,0.87403
Afghanistan,65+,65+,0.86411
Angola,0 to 15,0 to 15,27.416349999999994
Angola,0 to 15,15 to 25,5.65341
Angola,0 to 15,25 to 45,11.198
Angola,0 to 15,45 to 65,7.31889
Angola,0 to 15,65+,3.1768600000000005
Angola,15 to 25,0 to 15,4.872240000000001
Angola,15 to 25,15 to 25,14.37515
Angola,15 to 25,25 to 45,7.20344
Angola,15 to 25,45 to 65,4.8668700000000005
Angola,15 to 25,65+,1.19975
Angola,25 to 45,0 to 15,13.75183
Angola,25 to 45,15 to 25,9.57479
Angola,25 to 45,25 to 45,29.880319999999998
Angola,25 to 45,45 to 65,18.184859999999997
Angola,25 to 45,65+,2.8672500000000003
Angola,45 to 65,0 to 15,7.047689999999999
Angola,45 to 65,15 to 25,4.55367
Angola,45 to 65,25 to 45,13.991159999999999
Angola,45 to 65,45 to 65,15.29429
Angola,45 to 65,65+,3.09375
Angola,65+,0 to 15,2.2651000000000003
Angola,65+,15 to 25,0.61292
Angola,65+,25 to 45,1.19268
Angola,65+,45 to 65,1.10168
Angola,65+,65+,0.8012400000000001
Albania,0 to 15,0 to 15,26.186729999999997
Albania,0 to 15,15 to 25,5.25153
Albania,0 to 15,25 to 45,8.15146
Albania,0 to 15,45 to 65,9.51722
Albania,0 to 15,65+,7.49999
Albania,15 to 25,0 to 15,2.44429
Albania,15 to 25,15 to 25,17.0016
Albania,15 to 25,25 to 45,6.1752199999999995
Albania,15 to 25,45 to 65,6.93173
Albania,15 to 25,65+,2.99608
Albania,25 to 45,0 to 15,7.41785
Albania,25 to 45,15 to 25,7.096919999999999
Albania,25 to 45,25 to 45,30.03565
Albania,25 to 45,45 to 65,21.94754
Albania,25 to 45,65+,7.97606
Albania,45 to 65,0 to 15,3.1392499999999997
Albania,45 to 65,15 to 25,4.0409
Albania,45 to 65,25 to 45,13.35425
Albania,45 to 65,45 to 65,18.139049999999997
Albania,45 to 65,65+,6.29206
Albania,65+,0 to 15,0.93214
Albania,65+,15 to 25,0.46775
Albania,65+,25 to 45,1.1825700000000001
Albania,65+,45 to 65,2.28881
Albania,65+,65+,3.7763500000000003
United  Arab    Emirates,0 to 15,0 to 15,25.97038
United  Arab    Emirates,0 to 15,15 to 25,4.02453
United  Arab    Emirates,0 to 15,25 to 45,15.27023
United  Arab    Emirates,0 to 15,45 to 65,4.32899
United  Arab    Emirates,0 to 15,65+,0.52444
United  Arab    Emirates,15 to 25,0 to 15,1.98945
United  Arab    Emirates,15 to 25,15 to 25,14.31071
United  Arab    Emirates,15 to 25,25 to 45,10.7578
United  Arab    Emirates,15 to 25,45 to 65,5.00456
United  Arab    Emirates,15 to 25,65+,0.29952
United  Arab    Emirates,25 to 45,0 to 15,6.4381
United  Arab    Emirates,25 to 45,15 to 25,6.908980000000001
United  Arab    Emirates,25 to 45,25 to 45,48.50050000000001
United  Arab    Emirates,25 to 45,45 to 65,18.60091
United  Arab    Emirates,25 to 45,65+,1.3004
United  Arab    Emirates,45 to 65,0 to 15,2.6140600000000003
United  Arab    Emirates,45 to 65,15 to 25,3.9465099999999995
United  Arab    Emirates,45 to 65,25 to 45,20.17526
United  Arab    Emirates,45 to 65,45 to 65,15.81018
United  Arab    Emirates,45 to 65,65+,1.1153300000000002
